ad_name,status,ad_type,product_code,bidding_mode,placement,ad_started_at,impressions,clicks,ctr,conversions,direct_conversions,cvr,direct_cvr,cost_per_conversion,units_sold,direct_units_sold,gmv,direct_gmv,spend,roas,direct_roas,period_start,period_end,granularity,days_in_period,is_shop_level,cpc,aov,spend_per_day,units_per_day,brand,family
InKano Cedar - Sleeveless dress wanita dengan bahan crepe dan details pinggang,Dijeda,Iklan Produk,28028179741,GMV Max ROAS,Semua Penempatan,2025-03-04,20697.0,1264.0,0.0611,9.0,1.0,0.0070999999999999995,0.0008,24038.8,9.0,1.0,2059100.0,229000.0,216349.0,9.52,1.06,2025-05-01,2025-05-31,monthly,31,False,171.16,228788.89,6979.0,0.29,inkano,cedar
InKano - Spring Outer [5],Dijeda,Iklan Produk,25166947712,GMV Max ROAS,Semua Penempatan,2025-03-05,16801.0,1004.0,0.059800000000000006,6.0,0.0,0.006,0.0,20287.62,6.0,0.0,1608050.0,0.0,121726.0,13.21,0.0,2025-05-01,2025-05-31,monthly,31,False,121.24,268008.33,3926.65,0.194,inkano,spring
InKano - Twine Dress - Oversized midi dress wanita full kancing everyday dress [4],Dijeda,Iklan Produk,24402023278,GMV Max ROAS,Semua Penempatan,2024-06-11,15010.0,1029.0,0.06860000000000001,1.0,1.0,0.001,0.001,58654.64,1.0,1.0,231200.0,231200.0,58655.0,3.94,3.94,2025-05-01,2025-05-31,monthly,31,False,57.0,231200.0,1892.1,0.032,inkano,twine
Inkano - Vale - Vest rajut wanita crop knit vest katun viscose [2],Dijeda,Iklan Produk,29002563957,GMV Max ROAS,Semua Penempatan,2025-03-05,12777.0,640.0,0.0501,5.0,1.0,0.0078000000000000005,0.0016,55222.14,5.0,1.0,1363400.0,199200.0,276111.0,4.94,0.72,2025-05-01,2025-05-31,monthly,31,False,431.42,272680.0,8906.81,0.161,inkano,vale
InKano Trail - Atasan wanita outerwear wanita sleeveless dengan details drape di bagian belakang,Dijeda,Iklan Produk,29976007170,GMV Max ROAS,Semua Penempatan,2025-02-15,10164.0,419.0,0.0412,5.0,1.0,0.011899999999999999,0.0024,37898.2,5.0,1.0,1050500.0,179000.0,189491.0,5.54,0.94,2025-05-01,2025-05-31,monthly,31,False,452.25,210100.0,6112.61,0.161,inkano,trail
InKano Thistle - Totebag parasut minimalis dengan details pita,Dijeda,Iklan Produk,29323681171,GMV Max ROAS,Semua Penempatan,2025-01-18,10045.0,415.0,0.041299999999999996,1.0,0.0,0.0024,0.0,124189.09,1.0,0.0,339000.0,0.0,124189.0,2.73,0.0,2025-05-01,2025-05-31,monthly,31,False,299.25,339000.0,4006.1,0.032,inkano,thistle
"InKano - Meadow - Cardigan rajut wanita bahan full katun, knit cardigan wanita",Dijeda,Iklan Produk,41051655502,GMV Max ROAS,Semua Penempatan,2025-05-21,10018.0,215.0,0.0215,4.0,2.0,0.018600000000000002,0.009300000000000001,46157.36,4.0,2.0,1526000.0,778000.0,184629.0,8.27,4.21,2025-05-01,2025-05-31,monthly,31,False,858.74,381500.0,5955.77,0.129,inkano,meadow
InKano Catnip - Rok midi wanita bahan parasut dan pinggang full karet,Dijeda,Iklan Produk,24294489617,GMV Max ROAS,Semua Penempatan,2025-04-24,9978.0,383.0,0.0384,8.0,3.0,0.0209,0.0078000000000000005,24065.03,9.0,3.0,1661400.0,567000.0,192520.0,8.63,2.95,2025-05-01,2025-05-31,monthly,31,False,502.66,184600.0,6210.32,0.29,inkano,catnip
"InKano - Dow Knit Top - Atasan wanita polos blouse knit rajut warna kuning butter, pastel green, abu muda, pink mauve [6]",Dijeda,Iklan Produk,22019900469,GMV Max ROAS,Semua Penempatan,2025-03-05,9857.0,323.0,0.032799999999999996,7.0,2.0,0.0217,0.0062,23917.07,7.0,2.0,1183500.0,249000.0,167420.0,7.07,1.49,2025-05-01,2025-05-31,monthly,31,False,518.33,169071.43,5400.65,0.226,inkano,dow
InKano Terra Skirt - Rok midi wanita dengan details pleats dan pinggang full karet,Dijeda,Iklan Produk,27934674617,GMV Max ROAS,Semua Penempatan,2025-04-24,7815.0,275.0,0.0352,3.0,1.0,0.0109,0.0036,38604.38,3.0,1.0,707100.0,249000.0,115813.0,6.11,2.15,2025-05-01,2025-05-31,monthly,31,False,421.14,235700.0,3735.9,0.097,inkano,terra
InKano Erty - Dress wanita sleeveless dengan details plisket maxi dress wanita,Dijeda,Iklan Produk,27684689696,GMV Max ROAS,Semua Penempatan,2025-04-24,7457.0,288.0,0.038599999999999995,3.0,2.0,0.0104,0.0069,36953.18,3.0,2.0,1107000.0,858000.0,110860.0,9.99,7.74,2025-05-01,2025-05-31,monthly,31,False,384.93,369000.0,3576.13,0.097,inkano,erty
InKano - Clover - Atasan rayon wanita lengan panjang dengan details kerut [2],Dijeda,Iklan Produk,29768478436,GMV Max ROAS,Semua Penempatan,2025-03-05,4680.0,200.0,0.042699999999999995,4.0,1.0,0.02,0.005,12099.72,4.0,1.0,520300.0,135200.0,48399.0,10.75,2.79,2025-05-01,2025-05-31,monthly,31,False,242.0,130075.0,1561.26,0.129,inkano,clover
InKano - Irie Dress [5],Dijeda,Iklan Produk,24869174958,GMV Max ROAS,Semua Penempatan,2025-03-05,3466.0,212.0,0.061200000000000004,3.0,2.0,0.014199999999999999,0.009399999999999999,5156.96,3.0,2.0,413500.0,249000.0,15471.0,26.73,16.09,2025-05-01,2025-05-31,monthly,31,False,72.98,137833.33,499.06,0.097,inkano,irie
"InKano Velar - Minimalist sleeveless dress wanita dengan premium cotton, structured sihouette dan details knit",Dijeda,Iklan Produk,27128176362,GMV Max ROAS,Semua Penempatan,2025-03-04,142.0,2.0,0.0141,1.0,1.0,0.5,0.5,1017.07,1.0,1.0,359000.0,359000.0,1017.0,352.98,352.98,2025-05-01,2025-05-31,monthly,31,False,508.5,359000.0,32.81,0.032,inkano,velar
InKano Ledge - Sleeveless shirt dress wanita dengan kancing depan dan dapat dipakai sebagai outerwear wanita,Dijeda,Iklan Produk,28478246565,GMV Max ROAS,Semua Penempatan,2025-03-04,48.0,3.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,2025-05-01,2025-05-31,monthly,31,False,28.33,,2.74,,inkano,ledge
InKano Dart - Celana panjang wanita dengan bahan lyocell yang halus dan tidak transparant,Dijeda,Iklan Produk,27574728605,GMV Max ROAS,Semua Penempatan,2025-01-30,41.0,2.0,0.048799999999999996,1.0,1.0,0.5,0.5,824.3,1.0,1.0,379000.0,379000.0,824.0,459.79,459.79,2025-05-01,2025-05-31,monthly,31,False,412.0,379000.0,26.58,0.032,inkano,dart
InKano Spire Dress - Sleeveless dress korea wanita katun warna coklat dan hitam black [7],Berjalan,Iklan Produk,19970359270,GMV Max ROAS,Semua Penempatan,2024-10-26,1406808.0,40041.0,0.0285,496.0,353.0,0.0124,0.0088,29252.51,503.0,356.0,149725540.0,112006900.0,14509244.0,10.32,7.72,2025-06-01,2025-06-30,monthly,30,False,362.36,297665.09,483641.47,16.767,inkano,spire
InKano Spire Dress - Sleeveless dress korea wanita katun warna coklat dan hitam black,Berjalan,Iklan Produk,27923231189,GMV Max ROAS,Semua Penempatan,2025-01-11,953262.0,34789.0,0.0365,347.0,206.0,0.01,0.0059,28028.9,355.0,211.0,102535690.0,67279000.0,9726029.0,10.54,6.92,2025-06-01,2025-06-30,monthly,30,False,279.57,288832.93,324200.97,11.833,inkano,spire
InKano Thames Outer - Outerwear wanita knit cardigan wanita dengan details dash dan kancing,Berjalan,Iklan Produk,29273185813,GMV Max ROAS,Semua Penempatan,2025-01-11,621302.0,20364.0,0.032799999999999996,209.0,139.0,0.0103,0.0068000000000000005,38896.48,216.0,140.0,81344150.0,58660000.0,8129365.0,10.01,7.22,2025-06-01,2025-06-30,monthly,30,False,399.2,376593.29,270978.83,7.2,inkano,thames
InKano - Thames Outer - Outerwear wanita knit cardigan wanita dengan details dash dan kancing [4],Berjalan,Iklan Produk,22787969197,GMV Max ROAS,Semua Penempatan,2024-06-17,618217.0,18369.0,0.0297,233.0,123.0,0.0127,0.0067,34084.15,240.0,126.0,83336700.0,52794000.0,7941606.0,10.49,6.65,2025-06-01,2025-06-30,monthly,30,False,432.34,347236.25,264720.2,8.0,inkano,thames
InKano Cirrus - Dress wanita sleeveless midi dress wanita dengan details rok balloon,Berjalan,Iklan Produk,25390328930,GMV Max ROAS,Semua Penempatan,2025-01-11,387100.0,12679.0,0.032799999999999996,208.0,117.0,0.016399999999999998,0.0092,24950.08,213.0,119.0,56918550.0,34621000.0,5189616.0,10.97,6.67,2025-06-01,2025-06-30,monthly,30,False,409.31,267223.24,172987.2,7.1,inkano,cirrus
InKano Basic Tee - Kaos wanita full katun atasan wanita basic lengan pendek,Berjalan,Iklan Produk,26124817232,GMV Max ROAS,Semua Penempatan,2025-04-12,379078.0,10211.0,0.0269,338.0,251.0,0.0331,0.0246,11509.06,432.0,335.0,47260950.0,33635100.0,3890063.0,12.15,8.65,2025-06-01,2025-06-30,monthly,30,False,380.97,109400.35,129668.77,14.4,inkano,kaos
InKano Cassia - Outer knit wanita lengan panjang dengan scallop hemming outerwear rajut wanita,Berjalan,Iklan Produk,27062867019,GMV Max ROAS,Semua Penempatan,2024-11-04,337870.0,12869.0,0.0381,186.0,91.0,0.014499999999999999,0.0070999999999999995,29400.53,191.0,91.0,54045750.0,30989000.0,5468498.0,9.88,5.67,2025-06-01,2025-06-30,monthly,30,False,424.94,282962.04,182283.27,6.367,inkano,cassia
InKano Stripes Union- Oversized stripes cotton knit top with long sleeve bahan katun korean style [5],Berjalan,Iklan Produk,18680549695,GMV Max ROAS,Semua Penempatan,2024-06-08,259610.0,8064.0,0.0311,112.0,61.0,0.0139,0.0076,26681.58,114.0,61.0,31813650.0,18239000.0,2988337.0,10.65,6.1,2025-06-01,2025-06-30,monthly,30,False,370.58,279067.11,99611.23,3.8,inkano,stripes
InKano Basic Tee - Kaos wanita full katun atasan wanita basic lengan pendek,Berjalan,Iklan Produk,26514706880,GMV Max ROAS,Semua Penempatan,2024-10-22,251752.0,7914.0,0.031400000000000004,221.0,150.0,0.0279,0.019,12496.41,276.0,193.0,30537400.0,19277100.0,2761707.0,11.06,6.98,2025-06-01,2025-06-30,monthly,30,False,348.96,110642.75,92056.9,9.2,inkano,kaos
"InKano Gianna - Dress rayon dengan details ikat warna hitam, coklat muda, hijau olive dan soft pink [5]",Berjalan,Iklan Produk,4520695814,GMV Max ROAS,Semua Penempatan,2024-06-08,249012.0,13237.0,0.053200000000000004,86.0,63.0,0.006500000000000001,0.0048,22933.5,89.0,64.0,20379600.0,14656000.0,1972281.0,10.33,7.43,2025-06-01,2025-06-30,monthly,30,False,149.0,228984.27,65742.7,2.967,inkano,gianna
"InKano Waves - Midi dress bahan katun warna Putih (berfuring), Beige, Biru tua, Coklat tua, Hitam [7]",Berjalan,Iklan Produk,6137355964,GMV Max ROAS,Semua Penempatan,2024-06-08,240861.0,7725.0,0.0321,169.0,120.0,0.0219,0.0155,17466.99,186.0,130.0,36252900.0,26106500.0,2951921.0,12.28,8.84,2025-06-01,2025-06-30,monthly,30,False,382.13,194908.06,98397.37,6.2,inkano,waves
InKano Briette - Crop top wanita crop top outerwear wanita dengan details tali ikat [4],Berjalan,Iklan Produk,25575584031,GMV Max ROAS,Semua Penempatan,2024-06-08,236779.0,9181.0,0.0388,154.0,71.0,0.0168,0.0077,22406.6,158.0,72.0,31859900.0,13258000.0,3450616.0,9.23,3.84,2025-06-01,2025-06-30,monthly,30,False,375.84,201644.94,115020.53,5.267,inkano,briette
"InKano Seville - Sleeveless midi dress wanita bahan katun warna beige coklat muda, navy blue, pearl ivory, peanut coklat tua [6]",Berjalan,Iklan Produk,5418636273,GMV Max ROAS,Semua Penempatan,2024-06-08,236367.0,8685.0,0.036699999999999997,102.0,55.0,0.011699999999999999,0.0063,22489.52,103.0,56.0,22451600.0,12356400.0,2293931.0,9.79,5.39,2025-06-01,2025-06-30,monthly,30,False,264.13,217976.7,76464.37,3.433,inkano,seville
InKano Cascade - Everyday sleeveless top wanita atasan wanita sleevelss bahan parasut,Berjalan,Iklan Produk,29802573288,GMV Max ROAS,Semua Penempatan,2024-06-13,230034.0,10509.0,0.045700000000000005,151.0,86.0,0.0144,0.008199999999999999,15957.87,159.0,90.0,25199700.0,13395100.0,2409638.0,10.46,5.56,2025-06-01,2025-06-30,monthly,30,False,229.29,158488.68,80321.27,5.3,inkano,cascade
InKano - Haze - Atasan rajut basic wanita dengan bahan full katun inner basic wanita lengan panjang,Berjalan,Iklan Produk,26214700605,GMV Max ROAS,Semua Penempatan,2024-10-22,222662.0,10356.0,0.04650000000000001,85.0,52.0,0.008199999999999999,0.005,24425.46,91.0,54.0,20850850.0,13716000.0,2076164.0,10.04,6.61,2025-06-01,2025-06-30,monthly,30,False,200.48,229130.22,69205.47,3.033,inkano,haze
InKano Solstice Dress - Dress maxi wanita dengan tali spaghetti strap,Berjalan,Iklan Produk,43350410595,GMV Max ROAS,Semua Penempatan,2025-05-15,198469.0,6455.0,0.0325,129.0,75.0,0.02,0.0116,20997.97,133.0,78.0,26064600.0,15062000.0,2708737.0,9.62,5.56,2025-06-01,2025-06-30,monthly,30,False,419.63,195974.44,90291.23,4.433,inkano,solstice
InKano - Lyn - Atasan wanita tanpa lengan sleveless top wanita dengan bahan ironless dan flowy dan details drape di pundak,Berjalan,Iklan Produk,28753233081,GMV Max ROAS,Semua Penempatan,2024-06-24,173144.0,6580.0,0.038,67.0,47.0,0.0102,0.0070999999999999995,18792.64,68.0,48.0,11981350.0,8095100.0,1259107.0,9.52,6.43,2025-06-01,2025-06-30,monthly,30,False,191.35,176196.32,41970.23,2.267,inkano,lyn
InKano - Thyme - Atasan rajut wanita dengan floral details untuk layering,Berjalan,Iklan Produk,25339467342,GMV Max ROAS,Semua Penempatan,2024-12-16,132872.0,6192.0,0.0466,70.0,25.0,0.0113,0.004,25868.65,70.0,25.0,20059650.0,8975000.0,1810806.0,11.08,4.96,2025-06-01,2025-06-30,monthly,30,False,292.44,286566.43,60360.2,2.333,inkano,thyme
"InKano - Meadow - Cardigan rajut wanita bahan full katun, knit cardigan wanita",Berjalan,Iklan Produk,26670732939,GMV Max ROAS,Semua Penempatan,2024-12-16,126217.0,4678.0,0.0371,52.0,16.0,0.0111,0.0034000000000000002,36349.38,55.0,18.0,18498500.0,7002000.0,1890168.0,9.79,3.7,2025-06-01,2025-06-30,monthly,30,False,404.05,336336.36,63005.6,1.833,inkano,meadow
InKano Mallow - Knit top rajut jaket wanita dengan twi way zipper.,Berjalan,Iklan Produk,27226014984,GMV Max ROAS,Semua Penempatan,2025-02-15,123933.0,5524.0,0.0446,48.0,23.0,0.0087,0.0042,35562.18,51.0,24.0,17096750.0,10296000.0,1706984.0,10.02,6.03,2025-06-01,2025-06-30,monthly,30,False,309.01,335230.39,56899.47,1.7,inkano,mallow
"InKano Cycle Jacket - See through jacket texturized fabric jaket wanita dengan hoodie warna beige, dusty pink, coklat [6]",Berjalan,Iklan Produk,22619901508,GMV Max ROAS,Semua Penempatan,2024-06-11,123612.0,7760.0,0.06280000000000001,56.0,37.0,0.0072,0.0048,15097.56,56.0,37.0,10498900.0,7363000.0,845463.0,12.42,8.71,2025-06-01,2025-06-30,monthly,30,False,108.95,187480.36,28182.1,1.867,inkano,cycle
"InKano - Sparrow - Sleeveless maxi dress dengan texture plisket berfuring warna putih gading, abu muda, pink, coklat [4]",Berjalan,Iklan Produk,8150225187,GMV Max ROAS,Semua Penempatan,2024-07-10,119078.0,4126.0,0.0346,92.0,56.0,0.0223,0.013600000000000001,21909.15,93.0,57.0,22165850.0,13968900.0,2015642.0,11.0,6.93,2025-06-01,2025-06-30,monthly,30,False,488.52,238342.47,67188.07,3.1,inkano,sparrow
InKano Alpine - Celana denim wanita relaxed fit dengan elastic di bagian belakang,Berjalan,Iklan Produk,29777681282,GMV Max ROAS,Semua Penempatan,2025-03-01,116712.0,3183.0,0.0273,63.0,29.0,0.019799999999999998,0.0091,31314.24,67.0,29.0,17708400.0,10339200.0,1972797.0,8.98,5.24,2025-06-01,2025-06-30,monthly,30,False,619.79,264304.48,65759.9,2.233,inkano,alpine
InKano Plume Sol - Sleeveless dress wanita dengan details texture fabric and tier silouette,Berjalan,Iklan Produk,28074783892,GMV Max ROAS,Semua Penempatan,2025-01-30,111236.0,4539.0,0.0408,82.0,43.0,0.0181,0.0095,24774.22,83.0,43.0,20160100.0,10607000.0,2031486.0,9.92,5.22,2025-06-01,2025-06-30,monthly,30,False,447.56,242892.77,67716.2,2.767,inkano,plume
"InKano Seville - Sleeveless midi dress wanita bahan katun warna beige coklat muda, navy blue, pearl ivory, peanut coklat tua [4]",Berjalan,Iklan Produk,5318635917,GMV Max ROAS,Semua Penempatan,2025-05-13,110717.0,2990.0,0.027000000000000003,73.0,38.0,0.024399999999999998,0.0127,22189.43,75.0,39.0,15511140.0,8781000.0,1619828.0,9.58,5.42,2025-06-01,2025-06-30,monthly,30,False,541.75,206815.2,53994.27,2.5,inkano,seville
InKano Acacia - Outerwear wanita dengan details bordir dan kain bertekstur linen,Berjalan,Iklan Produk,24593052285,GMV Max ROAS,Semua Penempatan,2025-04-14,108778.0,5450.0,0.0501,52.0,12.0,0.0095,0.0022,27125.59,53.0,12.0,13338920.0,3498000.0,1410530.0,9.46,2.48,2025-06-01,2025-06-30,monthly,30,False,258.81,251677.74,47017.67,1.767,inkano,acacia
InKano - Tessera - Kemeja rajut lengan panjang dengan details tekstur untuk atasan maupun outerwear,Berjalan,Iklan Produk,27612634424,GMV Max ROAS,Semua Penempatan,2024-10-02,104586.0,3765.0,0.036000000000000004,67.0,21.0,0.0178,0.005600000000000001,29243.8,67.0,21.0,18299550.0,7539000.0,1959335.0,9.34,3.85,2025-06-01,2025-06-30,monthly,30,False,520.41,273127.61,65311.17,2.233,inkano,tessera
InKano Fable - Kemeja katun wanita shirtdress dengan kancing full depan warna hitam dan abu [4],Berjalan,Iklan Produk,9449724340,GMV Max ROAS,Semua Penempatan,2024-06-09,103481.0,3803.0,0.0368,72.0,37.0,0.0189,0.0097,25122.68,73.0,38.0,18255750.0,10033700.0,1808833.0,10.09,5.55,2025-06-01,2025-06-30,monthly,30,False,475.63,250078.77,60294.43,2.433,inkano,fable
"InKano - Crest - Pleated dress wanita sleeveless, dress wanita plisket tanpa lengan",Berjalan,Iklan Produk,24238660941,GMV Max ROAS,Semua Penempatan,2024-11-25,101902.0,2951.0,0.028999999999999998,62.0,30.0,0.021,0.0102,28769.56,63.0,30.0,18405850.0,10170000.0,1783713.0,10.32,5.7,2025-06-01,2025-06-30,monthly,30,False,604.44,292156.35,59457.1,2.1,inkano,crest
InKano Ann Cardie - Cadigan wanita katun outer rajut korean style [9],Berjalan,Iklan Produk,21486955097,GMV Max ROAS,Semua Penempatan,2024-07-10,98136.0,5089.0,0.0519,64.0,19.0,0.0126,0.0037,21846.62,64.0,19.0,16091650.0,5681000.0,1398184.0,11.51,4.06,2025-06-01,2025-06-30,monthly,30,False,274.75,251432.03,46606.13,2.133,inkano,ann
InKano Echo - Celana pendek parasut wanita full pinggang karet,Berjalan,Iklan Produk,27703225497,GMV Max ROAS,Semua Penempatan,2024-06-24,96402.0,3697.0,0.0383,97.0,64.0,0.0262,0.0173,18535.37,104.0,66.0,18026650.0,11154000.0,1797931.0,10.03,6.2,2025-06-01,2025-06-30,monthly,30,False,486.32,173333.17,59931.03,3.467,inkano,echo
"InKano - Basic Shirt - Kemeja basic rayon full kancing warna putih, hitam dan biru navy [4]",Berjalan,Iklan Produk,4654707139,GMV Max ROAS,Semua Penempatan,2024-06-11,92867.0,4412.0,0.0475,79.0,48.0,0.0179,0.0109,15862.89,83.0,52.0,14551550.0,8788000.0,1253168.0,11.61,7.01,2025-06-01,2025-06-30,monthly,30,False,284.04,175319.88,41772.27,2.767,inkano,shirt
"InKano Bree - Sleeveless midi dress rayon warna putih, coklat beige, hijau olive, hijau sage, hitam [4]",Berjalan,Iklan Produk,8012587266,GMV Max ROAS,Semua Penempatan,2024-10-26,91599.0,3510.0,0.0383,36.0,21.0,0.0103,0.006,30857.08,38.0,21.0,9936200.0,5549000.0,1110855.0,8.94,5.0,2025-06-01,2025-06-30,monthly,30,False,316.48,261478.95,37028.5,1.267,inkano,bree
"InKano - Oak - Rok midi dengan pinggang karet dan drawstring bahan katun warna ivory, coklat [7]",Berjalan,Iklan Produk,12963277331,GMV Max ROAS,Semua Penempatan,2024-06-09,91013.0,4129.0,0.0454,75.0,47.0,0.0182,0.011399999999999999,19399.27,77.0,48.0,14563800.0,8592000.0,1454945.0,10.01,5.91,2025-06-01,2025-06-30,monthly,30,False,352.37,189140.26,48498.17,2.567,inkano,oak
"InKano Waves - Midi dress bahan katun warna Putih (berfuring), Beige, Biru tua, Coklat tua, Hitam [5]",Berjalan,Iklan Produk,3537453641,GMV Max ROAS,Semua Penempatan,2025-03-19,90452.0,2870.0,0.0317,57.0,38.0,0.0199,0.0132,19079.06,61.0,42.0,11710400.0,8558000.0,1087507.0,10.77,7.87,2025-06-01,2025-06-30,monthly,30,False,378.92,191973.77,36250.23,2.033,inkano,waves
InKano Caise Skirt - Rok midi wanita straight midi slim skirt warna abu dan hitam [4],Berjalan,Iklan Produk,22959279323,GMV Max ROAS,Semua Penempatan,2024-06-09,83244.0,3377.0,0.0406,63.0,32.0,0.0187,0.0095,18324.06,65.0,34.0,12194950.0,5406000.0,1154416.0,10.56,4.68,2025-06-01,2025-06-30,monthly,30,False,341.85,187614.62,38480.53,2.167,inkano,caise
"InKano Paige - Kemeja rayon wanita full kancing warna putih, coklat muda, hitam, olive, hijau sage, biru tua, biru muda [4]",Berjalan,Iklan Produk,4216455466,GMV Max ROAS,Semua Penempatan,2024-06-08,72185.0,2615.0,0.0362,60.0,33.0,0.0229,0.0126,17304.19,67.0,38.0,11319650.0,5994300.0,1038251.0,10.9,5.77,2025-06-01,2025-06-30,monthly,30,False,397.04,168950.0,34608.37,2.233,inkano,paige
"InKano Dales Cargo Pants - Cargo pants wanita celana panjang cargo wanita pinggang full karet warna beige, light grey, khaki [2]",Berjalan,Iklan Produk,25506769709,GMV Max ROAS,Semua Penempatan,2024-06-17,70957.0,2373.0,0.0334,45.0,22.0,0.019,0.009300000000000001,24002.09,46.0,22.0,11432100.0,7205100.0,1080094.0,10.58,6.67,2025-06-01,2025-06-30,monthly,30,False,455.16,248523.91,36003.13,1.533,inkano,dales
InKano Soleil - Rok wanita dengan pinggang karet dan details kerut,Berjalan,Iklan Produk,25641348214,GMV Max ROAS,Semua Penempatan,2025-02-15,69773.0,3988.0,0.0572,34.0,13.0,0.0085,0.0033,24294.28,34.0,13.0,8393200.0,3252100.0,826005.0,10.16,3.94,2025-06-01,2025-06-30,monthly,30,False,207.12,246858.82,27533.5,1.133,inkano,soleil
"InKano - River - Sleeveless maxi cotton knit dress / Dress rajut katun panjang warna beige coklat susu, cloud grey abu muda, stone, asphalt abu tua [5]",Berjalan,Iklan Produk,9066211366,GMV Max ROAS,Semua Penempatan,2024-07-18,68398.0,3225.0,0.0472,27.0,13.0,0.0084,0.004,25994.84,31.0,16.0,7962700.0,4464000.0,701861.0,11.35,6.36,2025-06-01,2025-06-30,monthly,30,False,217.63,256861.29,23395.37,1.033,inkano,river
InKano Ripple - Rok plisket wanita flowy pinggang karet [2],Berjalan,Iklan Produk,25439467291,GMV Max ROAS,Semua Penempatan,2024-12-16,64919.0,2490.0,0.0384,38.0,21.0,0.015300000000000001,0.0084,36040.67,40.0,22.0,12310900.0,8178000.0,1369545.0,8.99,5.97,2025-06-01,2025-06-30,monthly,30,False,550.02,307772.5,45651.5,1.333,inkano,ripple
"InKano Ravine - Sleveless dress wanita ironless crinkle fabric, midi inner dress wanita",Berjalan,Iklan Produk,25532425535,GMV Max ROAS,Semua Penempatan,2024-06-24,64251.0,2663.0,0.0414,47.0,20.0,0.0176,0.0075,18889.12,49.0,21.0,10482750.0,3869000.0,887789.0,11.81,4.36,2025-06-01,2025-06-30,monthly,30,False,333.38,213933.67,29592.97,1.633,inkano,ravine
